subject,num,unit,alp,cz,ns,qs,ss,cci,ei,sts,fl,r,w,rating,description
ECE,340,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1,OPTICS AND PHOTONICS
ECE,350,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,DIGITAL SYSTEMS
ECE,353,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4,INTRO TO OPERATING SYSTM
ECE,356,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,COMP NETWORK ARCHITEC
ECE,381,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.9,FUND OF DIG SIG PROC
ECE,382,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.7,CONTROL SYSTEMS
ECE,459,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.3,INTRO TO EMBEDDED SYSTEMS
ECE,461,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6,OCEAN ENGINEERING
ECE,480,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.7,APPLIED PROB FOR STAT LEARNING
ECE,483,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3,INTRO TO DIG COMM SYS
ECON,101,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6,ECONOMIC PRINCIPLES
ECON,104,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.7,STAT FOUNDATIONS ECONOMETRICS
ECON,112,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,GLOBALIZATION/CORP CITIZENSHIP
ECON,119,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2.1,INTRO TO POLITICAL ECONOMY
ECON,174,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4,FINANCIAL ACCOUNTING
ECON,201,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,INTERMEDIATE MICROECONOMICS I
ECON,205,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.5,INTERMEDIATE MICROECONOMICS II
ECON,210,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.9,INTERMEDIATE MACROECONOMICS
ECON,212,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6,ENGR SYSTEMS OPTIM AND ECON
ECON,223,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.7,LEGAL ISSUES - PERFORMING ARTS
ECON,241,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.7,MACHINE LEARNING & ETHNOGRAPHY
ECON,255,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4,SHAKESPEARE & FIN MKTS
ECON,256,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,PRACTICAL FINANCIAL MARKETS
ECON,285,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.3,"DENIAL, FAITH, REASON"
ECON,305,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.1,HISTORY INT FIN & MON CRISES
ECON,309,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,ANTHROPOLOGY OF MONEY
ECON,311,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1.8,HISTORY OF ECONOMIC THOUGHT
ECON,312,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.3,ADAM SMITH & NATURAL LIBERTY
ECON,319,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,PHILOSOPHY/METHOD OF ECONOMICS
ECON,337,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2.8,INEQUALITIES AND LOW-WAGE WORK
ECON,338,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8,ECON OF THE PUB SEC
ECON,344,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.6,HISTORY OF ART MARKETS
ECON,348,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1.8,WOMEN IN THE ECONOMY
ECON,351,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3.5,ECO/POL PERFORM. CIVILIZATIONS
ECON,355,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.1,INTERNATIONAL TRADE
ECON,361,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.5,PRISONER'S DILEMMA/DISTR JUSTI
ECON,369,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.6,PEOPLE & POVERTY: POLICYMAKING
ECON,370,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,GLOBAL CAPITAL MARKETS
ECON,372,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.4,INTERMEDIATE FINANCE
ECON,373,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.2,CORPORATE FINANCE
ECON,375,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,ECON OF ENTREPRENEURSHIP
ECON,379,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.4,EMERGING MARKETS
ECON,381,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3,INSIDE HEDGE FUNDS
ECON,389,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3.3,PPE CAPSTONE
ECON,432,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.2,ENVIRONMENTAL JUSTICE
ECON,452,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.2,ECONOMIC GROWTH
ECON,462,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,BEHAVIORAL ECONOMICS
ECON,471,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6,FINANCIAL MRKT AND INVESTMENTS
ECON,477,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4,FIXED INCOME MARKETS/QUANTITAT
ECON,495,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4.5,HONORS SEMINAR I
EDUC,101,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FOUNDATIONS OF EDUCATION
EDUC,111,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.1,RETHINKING SCHOOL: SOC JUSTICE
EDUC,112,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.4,"MEDICAL ETHICS, AGING, EOL"
EDUC,113,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,ENTERPRISING CIVIC ENGAGEMENT
EDUC,201,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,ENGAGED CITIZENS/SOCIAL CHANGE
EDUC,209,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.5,DIGITAL DOCUMENTARY PHOTO
EDUC,220,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1.6,"RACE, POWER, AND IDENTITY"
EDUC,234,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,ANTHROPOLOGY AND EDUCATION
EDUC,239,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.3,MARXISM AND SOCIETY
EDUC,240,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.5,EDUCATIONAL PSYCHOLOGY
EDUC,243,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1.5,"CHILDREN, SCHOOLS AND SOCIETY"
EDUC,244,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2.9,LITERACY/PHOTOGRAPHY
EDUC,255,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8,"LITERACY, WRITING, TUTORING"
EDUC,275,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,LANDSCAPE OF HEALTH CARE
EDUC,289,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1.1,ASSESSMENT IN HIGHER EDUCATIO
EDUC,345,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,ASIANS IN AMERICAN HIGHER EDUC
EDUC,407,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3.6,TEACHING PRAC IN MATH AND SCI
EDUC,408,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.1,TEACHING PRAC LANG ARTS & SS
EDUC,409,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,ELEMENTARY CURRICULUM
EDUC,430,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,4.1,WOMEN AND THE PROFESSIONS
EDUC,495,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,TEACHING HIGH SCHOOL
EDUC,89,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FIRST-YEAR SEMINAR (TOP)
EGR,101,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1,ENGR DESIGN & COMMUNICATION
EGR,103,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.7,COMP METH IN ENGINEERING (LEC)
EGR,121,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8,ENGINEERING INNOVATION
EGR,201,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.8,MECHANICS OF SOLIDS
EGR,238,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.3,DATA ANALYSIS AND DECISION SCI
EGR,305,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.3,ENGR SYSTEMS OPTIM AND ECON
EGR,95,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.4,FIRST YEAR SEMINAR IN FOCUS
ENERGY,190,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.3,FOCUS PROG SEM ENERGY (TOP)
ENERGY,231,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3,ENERGY AND ENVIRONMENT
ENGLISH,110,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.7,INTRO CREATIVE WRITING
ENGLISH,190,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FOCUS PROG SEM LIT (TOP)
ENGLISH,202,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2.8,INTRO TO PERFORMANCE STUDIES
ENGLISH,220,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,INTRO TO THE WRITING OF POETRY
ENGLISH,221,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.2,INTRO. TO THE WRITING OF FICT.
ENGLISH,222,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6,INTRO TO THE WTG OF CREAT. N-F
ENGLISH,224,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.1,WRITING THE TV DRAMA SERIES
ENGLISH,244,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.4,MODERN EUROPEAN SHORT FICTION
ENGLISH,247,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,VICTORIAN LIT
ENGLISH,251,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.4,BRITISH LIT: 1900-1945
ENGLISH,269,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.3,"CLASSICS OF AM LIT, 1820-1860"
ENGLISH,274,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.2,THE DRAMATIC MONSTER
ENGLISH,276,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4.8,AFRICAN DIASPORA LITERATURE
ENGLISH,290,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.7,SP TOP IN LANG & LIT
ENGLISH,320,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.9,INT. WORKSHOP IN WTG OF POETRY
ENGLISH,321,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.4,INT. WORKSHOP WTG OF FICT.
ENGLISH,336,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2.8,SHAKESPEARE THROUGH 1600
ENGLISH,338,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.6,MILTON
ENGLISH,373,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.7,AMER LIT COLD WAR & AFTER
ENGLISH,377,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3,CONTEMPORARY NOVEL
ENGLISH,379,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.6,FICTIONS THAT MARK THE MOMENT
ENGLISH,380,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.9,TONI MORRISON
ENGLISH,390,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,SINGLE AMERICAN AUTHOR (TOP)
ENGLISH,395,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,LANGUAGE AND SOCIETY
ENGLISH,421,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.8,ADV WORKSHOP WTG. FICTION
ENGLISH,480,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.6,UNDERSTANDING MEDIATION
ENGLISH,490,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8,SP TOP CRITICISM/THEORY/METH
ENGLISH,89,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.4,1ST-YR SEM LIT (TOP)
ENVIRON,102,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.5,INTRO TO ENVIRON SCI/POL
ENVIRON,147,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.9,ISRAEL/PALESTINE
ENVIRON,148,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2.4,GENOMICS OF SYMBIOSIS
ENVIRON,153,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.9,ECOSYSTM HLTH/HUMAN WELL-BEING
ENVIRON,201,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.9,INTEGRATING ENV SCI/POL
ENVIRON,210,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,CONSERVING THE VARIETY OF LIFE
ENVIRON,223,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2.2,ENVIRON/CAPITALISM IN LAT AMER
ENVIRON,226,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3.3,FIELD METH EARTH/ENV SCI
ENVIRON,228,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2.3,HOW PLANTS FEED/FUEL THE WORLD
ENVIRON,231,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,ENERGY AND ENVIRONMENT
ENVIRON,265,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5,ENVIRONMENTAL LAW AND POLICY
ENVIRON,274,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.5,"PEOPLE, PLANTS, AND POLLUTION"
ENVIRON,276,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.3,"DENIAL, FAITH, REASON"
ENVIRON,290,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.6,SP TOP ENVIRON SCI/POL
ENVIRON,310,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.5,FOREST MEASUREMENTS
ENVIRON,311,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.2,DENDROLOGY
ENVIRON,315,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,ENVIRON. ISSUES & THE DOC ARTS
ENVIRON,332,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1.9,ENVIRONMENTAL JUSTICE
ENVIRON,338,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3.1,FOOD SYSTEM LIFECYCLE ANALYSIS
ENVIRON,361,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2.4,FIELD ECOLOGY
ENVIRON,461,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.3,OCEAN ENGINEERING
ENVIRON,89,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,FIRST-YEAR SEMINAR (TOP)
EOS,101,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.5,THE DYNAMIC EARTH
EOS,102,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.9,THE DYNAMIC OCEANS
EOS,201,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,EARTH MATERIALS
EOS,226,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.3,FIELD METH EARTH/ENV SCI
EOS,231,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.4,ENERGY AND ENVIRONMENT
EOS,401,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.8,GEOLOGY OF NORTH CAROLINA
ETHICS,101,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.2,CHALLENGES LIVING ETHICAL LIFE
ETHICS,129,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.6,HUMAN RIGHTS & WORLD POLITICS
ETHICS,150,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2.3,"CITIZENSHIP, PATRIOTISM, & ID"
ETHICS,160,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.6,GLOBALIZATION/CORP CITIZENSHIP
ETHICS,170,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.1,LIBERTY AND EQUALITY
ETHICS,189,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.7,WHAT NOW?
ETHICS,215,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4,RESETTLING REFUGEES IN DURHAM
ETHICS,259,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,4.6,NEWS/MORAL BATTLEGROUND
ETHICS,270,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,BUSINESS ETHICS
ETHICS,275,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1.8,DEMOCRACY: ANCIENT AND MODERN
ETHICS,285,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2.5,"DENIAL, FAITH, REASON"
ETHICS,303,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.6,RELIGION RESTRICTIONS VIOLENCE
ETHICS,373,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,ISLAM MYS:PERSO-IND/EAST
ETHICS,89,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8,FIRST-YEAR SEMINAR (TOP)
EVANTH,101,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.7,INTRO EVOLUTIONARY ANTHRO
EVANTH,235,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,PRIMATE ANATOMY
EVANTH,253,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.1,PRIMATE ECOLOGY
EVANTH,333,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1,THE HUMAN BODY
EVANTH,334,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4,HUMAN OSTEOLOGY
EVANTH,336,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.7,DANCE SCIENCE
EVANTH,344,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3.2,PRIMATE FIELD BIOLOGY
EVANTH,347,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3.1,BEHAVIORAL ECOLOGY
EVANTH,359,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.4,PRIMATE CONSERVATION
EVANTH,495,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.4,ADV RESEARCH EVOL/ANTHROPOLOGY
